Row.names,summaryGroups,summaryGroupsExtended,CONSENSUS_CRG,CONSENSUS2_CRG,PR2_L1,PR2_L2,PR2_L3,PR2_L4,PR2_L5,PR2_L6,PR2_L7,PR2_L8,perc_id_PR2,al_length_PR2,summary_type,summaryGroups_metazoan
ASV_308,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-8,Dino-Group-II-Clade-8_X,Dino-Group-II-Clade-8_X_sp,100,381,heterotroph - saprotroph - parasite ,
ASV_207,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-6,Dino-Group-II-Clade-6_X,Dino-Group-II-Clade-6_X_sp,99.737,380,heterotroph - saprotroph - parasite ,
ASV_198,hapto,hapto,Prymnesiophyceae,Haptista,Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp,98.95,381,phototroph,
ASV_483,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Paracalanus,Paracalanus_parvus,99.739,383,heterotroph - saprotroph - parasite ,Metazoa-Arthropoda
ASV_65,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,Prorocentrum_sp,100,381,phototroph,
ASV_142,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp,100,381,phototroph,
ASV_510,Telonemia,Telonemia,Telonemia,Eukaryota,Eukaryota,Hacrobia,Telonemia,Telonemia_X,Telonemia_XX,Telonemia-Group-1,Telonemia-Group-1_X,Telonemia-Group-1_X_sp,99.735,378,heterotroph - saprotroph - parasite ,
ASV_154,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,Dino-Group-II-Clade-7_X_sp,100,381,heterotroph - saprotroph - parasite ,
ASV_516,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp,99.213,381,phototroph,
ASV_290,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-26,Dino-Group-II-Clade-26_X,Dino-Group-II-Clade-26_X_sp,100,379,heterotroph - saprotroph - parasite ,
ASV_328,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Radial-centric-basal-Coscinodiscophyceae,Rhizosolenia,Rhizosolenia_setigera,100,382,phototroph,
ASV_80,Palpitomonas,Palpitomonas,Palpitomonas,Cryptista,Eukaryota,Opisthokonta,Fungi,Fungi_X,Fungi_XX,Fungi_XXX,Fungi_XXXX,Fungi_XXXX_sp,99.737,380,,
ASV_568,ciliate,ciliate,Ciliophora,Alveolata,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_L,Strombidiidae_L_X,Strombidiidae_L_X_sp,100,371,heterotroph - saprotroph - parasite ,
ASV_203,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-6,Dino-Group-II-Clade-6_X,Dino-Group-II-Clade-6_X_sp,100,380,heterotroph - saprotroph - parasite ,
ASV_209,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp,100,381,heterotroph - saprotroph - parasite ,
ASV_224,dict,dict,Dictyochophyceae,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Dictyochophyceae,Dictyochophyceae_X,Dictyochales,Dictyocha,Dictyocha_sp,100,388,phototroph,
ASV_317,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Ditylum,Ditylum_brightwellii,100,384,phototroph,
ASV_507,ciliate,ciliate,Ciliophora,Alveolata,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_P,Strombidiidae_P_X,Strombidiidae_P_X_sp,100,373,heterotroph - saprotroph - parasite ,
ASV_651,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,Pseudo-nitzschia,Pseudo-nitzschia_sp,100,384,phototroph,
ASV_583,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Chaetoceros,Chaetoceros_constrictus,100,382,phototroph,
ASV_273,MAST,MAST,MAST-1,Stramenopiles,Eukaryota,Stramenopiles,Pseudofungi,MAST-1,MAST-1C,MAST-1C_X,MAST-1C_XX,MAST-1C_XX_sp,100,381,heterotroph - saprotroph - parasite ,
ASV_192,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp,100,381,phototroph,
ASV_90,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,Dino-Group-II-Clade-7_X_sp,100,381,heterotroph - saprotroph - parasite ,
ASV_210,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp,100,381,phototroph,
ASV_168,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-6,Dino-Group-II-Clade-6_X,Dino-Group-II-Clade-6_X_sp,96.57,379,heterotroph - saprotroph - parasite ,
ASV_617,green,green,Mamiellophyceae,Archaeplastida,Eukaryota,Archaeplastida,Chlorophyta,Mamiellophyceae,Mamiellales,Bathycoccaceae,Ostreococcus,Ostreococcus_mediterraneus,100,366,phototroph,
ASV_190,Choanomonada,Choanomonada,Choanomonada,Obazoa,Eukaryota,Opisthokonta,Choanoflagellida,Choanoflagellatea,Acanthoecida,Stephanoecidae_Group_D,Stephanoecidae_Group_D_X,Stephanoecidae_Group_D_X_sp,97.619,378,heterotroph - saprotroph - parasite ,
ASV_669,hapto,hapto,Prymnesiophyceae,Haptista,Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Phaeocystales,Phaeocystaceae,Phaeocystis,Phaeocystis_sp,100,381,phototroph,
ASV_337,Choanomonada,Choanomonada,Choanomonada,Obazoa,Eukaryota,Opisthokonta,Choanoflagellida,Choanoflagellatea,Acanthoecida,Stephanoecidae_Group_H,Stephanoecidae_Group_H_X,Stephanoecidae_Group_H_X_sp,100,381,heterotroph - saprotroph - parasite ,
ASV_222,Choanomonada,Choanomonada,Choanomonada,Obazoa,Eukaryota,Opisthokonta,Choanoflagellida,Choanoflagellatea,Acanthoecida,Stephanoecidae_Group_D,Stephanoecidae_Group_D_X,Stephanoecidae_Group_D_X_sp,100,344,heterotroph - saprotroph - parasite ,
ASV_470,ciliate,ciliate,Ciliophora,Alveolata,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_H,Strombidiidae_H_X,Strombidiidae_H_X_sp,98.93,374,heterotroph - saprotroph - parasite ,
ASV_107,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp,100,381,phototroph,
ASV_213,MALV,MALV,MALV-I,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1_X_sp,100,381,heterotroph - saprotroph - parasite ,
ASV_573,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp,99.738,381,phototroph,
ASV_304,green,green,Prasinophyceae,Archaeplastida,Eukaryota,Archaeplastida,Chlorophyta,Pyramimonadales,Pyramimonadales_X,Pyramimonadales_XX,Pyramimonas,Pyramimonas_australis,100,381,phototroph,
ASV_125,MAST,MAST,MAST-1,Stramenopiles,Eukaryota,Stramenopiles,Pseudofungi,MAST-1,MAST-1B,MAST-1B_X,MAST-1B_XX,MAST-1B_XX_sp,100,379,heterotroph - saprotroph - parasite ,
ASV_115,Picozoa,Picozoa,Picozoa,Eukaryota,Eukaryota,Hacrobia,Picozoa,Picozoa_X,Picozoa_XX,Picozoa_XXX,Picozoa_XXXX,Picozoa_XXXX_sp,100,382,heterotroph - saprotroph - parasite ,
ASV_251,hapto,hapto,Prymnesiophyceae,Haptista,Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Prymnesiaceae,Prymnesium,Prymnesium_sp,100,381,phototroph,
ASV_535,ciliate,ciliate,Ciliophora,Alveolata,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_H,Strombidiidae_H_X,Strombidiidae_H_X_sp,99.733,374,heterotroph - saprotroph - parasite ,
ASV_202,Picozoa,Picozoa,Picozoa,Eukaryota,Eukaryota,Hacrobia,Picozoa,Picozoa_X,Picozoa_XX,Picozoa_XXX,Picozoa_XXXX,Picozoa_XXXX_sp,100,381,heterotroph - saprotroph - parasite ,
ASV_289,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp,100,381,phototroph,
ASV_739,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp,99.738,381,phototroph,
ASV_272,MAST,MAST,MAST-2,Stramenopiles,Eukaryota,Stramenopiles,Pseudofungi,MAST-2,MAST-2D,MAST-2D_X,MAST-2D_XX,MAST-2D_XX_sp,100,385,heterotroph - saprotroph - parasite ,
ASV_425,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-8,Dino-Group-II-Clade-8_X,Dino-Group-II-Clade-8_X_sp,100,381,heterotroph - saprotroph - parasite ,
ASV_113,Palpitomonas,Palpitomonas,Palpitomonas,Cryptista,Eukaryota,Opisthokonta,Fungi,Fungi_X,Fungi_XX,Fungi_XXX,Fungi_XXXX,Fungi_XXXX_sp,100,380,heterotroph - saprotroph - parasite ,
ASV_14,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp,100,381,heterotroph - saprotroph - parasite ,
ASV_359,green,green,Mamiellophyceae,Archaeplastida,Eukaryota,Archaeplastida,Chlorophyta,Mamiellophyceae,Mamiellales,Bathycoccaceae,Ostreococcus,Ostreococcus_tauri,100,366,phototroph,
ASV_9,MALV,MALV,MALV-I,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-2,Dino-Group-I-Clade-2_X,Dino-Group-I-Clade-2_X_sp,100,381,heterotroph - saprotroph - parasite ,
ASV_60,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Minidiscus,Minidiscus_sp,100,384,phototroph,
ASV_134,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Chaetoceros,Chaetoceros_cinctus,100,381,phototroph,
ASV_387,fungi,fungi,Chytridiomycota,Obazoa,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Chytridiomycetes_X,Chytridiomycetes_X_sp,97.105,380,heterotroph - saprotroph - parasite ,
ASV_140,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp,100,380,heterotroph - saprotroph - parasite ,
ASV_259,ciliate,ciliate,Ciliophora,Alveolata,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Leegaardiellidae_B,Leegaardiella,Leegaardiella_sp,100,377,heterotroph - saprotroph - parasite ,
ASV_353,MALV,MALV,MALV-I,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp,100,379,heterotroph - saprotroph - parasite ,
ASV_330,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp,100,381,phototroph,
ASV_502,MALV,MALV,MALV-I,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1_X_sp,100,381,heterotroph - saprotroph - parasite ,
ASV_619,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,Ceratiaceae,Tripos,Tripos_tenuis,99.475,381,phototroph,
ASV_448,Picozoa,Picozoa,Picozoa,Eukaryota,Eukaryota,Hacrobia,Picozoa,Picozoa_X,Picozoa_XX,Picozoa_XXX,Picozoa_XXXX,Picozoa_XXXX_sp,100,381,heterotroph - saprotroph - parasite ,
ASV_257,MAST,MAST,MAST-7,Stramenopiles,Eukaryota,Stramenopiles,Sagenista,MAST-7,MAST-7A,MAST-7A_X,MAST-7A_XX,MAST-7A_XX_sp,100,380,heterotroph - saprotroph - parasite ,
ASV_367,ciliate,ciliate,Ciliophora,Alveolata,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Tontoniidae_B,Tontoniidae_B_X,Tontoniidae_B_X_sp,100,374,heterotroph - saprotroph - parasite ,
ASV_774,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Radial-centric-basal-Coscinodiscophyceae,Rhizosolenia,Rhizosolenia_delicatula,100,383,phototroph,
ASV_286,Picozoa,Picozoa,Picozoa,Eukaryota,Eukaryota,Hacrobia,Picozoa,Picozoa_X,Picozoa_XX,Picozoa_XXX,Picozoa_XXXX,Picozoa_XXXX_sp,100,381,heterotroph - saprotroph - parasite ,
ASV_681,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Chaetoceros,Chaetoceros_brevis_3,100,383,phototroph,
ASV_3,MALV,MALV,MALV-I,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-7,Dino-Group-I-Clade-7_X,Dino-Group-I-Clade-7_X_sp,100,382,heterotroph - saprotroph - parasite ,
ASV_208,hapto,hapto,Prymnesiophyceae,Haptista,Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Phaeocystales,Phaeocystaceae,Phaeocystis,Phaeocystis_sp,100,381,phototroph,
ASV_98,Picozoa,Picozoa,Picozoa,Eukaryota,Eukaryota,Hacrobia,Picozoa,Picozoa_X,Picozoa_XX,Picozoa_XXX,Picozoa_XXXX,Picozoa_XXXX_sp,100,382,heterotroph - saprotroph - parasite ,
ASV_182,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Radial-centric-basal-Coscinodiscophyceae,Corethron,Corethron_sp,100,381,phototroph,
ASV_219,MALV,MALV,MALV-I,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp,100,379,heterotroph - saprotroph - parasite ,
ASV_149,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Thalassiosira,Thalassiosira_eccentrica,100,384,phototroph,
ASV_405,diat,diat-bolido,Bolidomonas,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bolidophyceae,Parmales,Parmales_env_3,Parmales_env_3B,Parmales_env_3B_sp,100,382,phototroph,
ASV_461,raph,raph,Raphidophyceae,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Raphidophyceae,Raphidophyceae_X,Raphidophyceae_XX,Heterosigma,Heterosigma_akashiwo,100,391,phototroph,
ASV_420,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Chaetoceros,Chaetoceros_didymus_2,99.74,384,phototroph,
ASV_471,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Maxillopoda_X,Maxillopoda_X_sp,99.741,386,heterotroph - saprotroph - parasite ,Metazoa-Arthropoda
ASV_205,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp,100,381,heterotroph - saprotroph - parasite ,
ASV_395,Cercozoa,Cercozoa,Cercozoa,Rhizaria,Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Filosa-Imbricatea_X,Novel-clade-2,Novel-clade-2_X,Novel-clade-2_X_sp,100,374,heterotroph - saprotroph - parasite ,
ASV_311,Telonemia,Telonemia,Telonemia,Eukaryota,Eukaryota,Hacrobia,Telonemia,Telonemia_X,Telonemia_XX,Telonemia-Group-1,Telonemia-Group-1_X,Telonemia-Group-1_X_sp,100,379,heterotroph - saprotroph - parasite ,
ASV_383,hapto,hapto,Prymnesiophyceae,Haptista,Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp,99.475,381,phototroph,
ASV_741,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp,100,381,phototroph,
ASV_194,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp,99.738,381,heterotroph - saprotroph - parasite ,
ASV_191,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-13,Dino-Group-II-Clade-13_X,Dino-Group-II-Clade-13_X_sp,100,381,heterotroph - saprotroph - parasite ,
ASV_671,ciliate,ciliate,Ciliophora,Alveolata,Eukaryota,Alveolata,Ciliophora,Litostomatea,Haptoria_4,Didiniidae,Didiniidae_X,Didiniidae_X_sp,99.667,300,heterotroph - saprotroph - parasite ,
ASV_145,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp,98.95,381,heterotroph - saprotroph - parasite ,
ASV_131,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Arcocellulus,Arcocellulus_cornucervis,100,384,phototroph,
ASV_366,MALV,MALV,MALV-I,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1_X_sp,99.738,381,heterotroph - saprotroph - parasite ,
ASV_747,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp,98.95,381,phototroph,
ASV_578,hapto,hapto,Prymnesiophyceae,Haptista,Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Prymnesiaceae,Prymnesiaceae_X,Prymnesiaceae_X_sp,98.95,381,phototroph,
ASV_104,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,Dino-Group-II-Clade-7_X_sp,100,381,heterotroph - saprotroph - parasite ,
ASV_310,hapto,hapto,Prymnesiophyceae,Haptista,Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp,100,381,phototroph,
ASV_307,MALV,MALV,MALV-I,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1_X_sp,100,380,heterotroph - saprotroph - parasite ,
ASV_558,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Warnowiaceae,Warnowia,Warnowia_sp,100,381,phototroph,
ASV_216,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp,100,380,heterotroph - saprotroph - parasite ,
ASV_270,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp,100,380,phototroph,
ASV_384,ciliate,ciliate,Ciliophora,Alveolata,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae,Strombidium,Strombidium_sp,99.198,374,heterotroph - saprotroph - parasite ,
ASV_335,ciliate,ciliate,Ciliophora,Alveolata,Eukaryota,Alveolata,Ciliophora,CONTH_8,CONTH_8_X,CONTH_8_XX,CONTH_8_XXX,CONTH_8_XXX_sp,97.283,368,heterotroph - saprotroph - parasite ,
ASV_382,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea_X,Trophurus,Trophurus_imperialis,77.376,221,heterotroph - saprotroph - parasite ,Metazoa-Nematoda
ASV_406,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-29,Dino-Group-II-Clade-29_X,Dino-Group-II-Clade-29_X_sp,100,379,heterotroph - saprotroph - parasite ,
ASV_772,ciliate,ciliate,Ciliophora,Alveolata,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_R,Strombidium_R,Strombidium_R_sp,100,373,heterotroph - saprotroph - parasite ,
ASV_970,diat,diat-bolido,Bolidomonas,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bolidophyceae,Parmales,Parmales_env_1,Parmales_env_1_X,Parmales_env_1_X_sp,96.632,386,phototroph,
ASV_78,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,Prorocentrum_sp,100,381,phototroph,
ASV_414,hapto,hapto,Prymnesiophyceae,Haptista,Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_scutellum,100,381,phototroph,
ASV_188,MAST,MAST,MAST-1,Stramenopiles,Eukaryota,Stramenopiles,Pseudofungi,MAST-1,MAST-1C,MAST-1C_X,MAST-1C_XX,MAST-1C_XX_sp,100,382,heterotroph - saprotroph - parasite ,
ASV_40,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp,100,381,phototroph,
ASV_543,hapto,hapto,Prymnesiophyceae,Haptista,Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp,100,381,phototroph,
ASV_280,Telonemia,Telonemia,Telonemia,Eukaryota,Eukaryota,Hacrobia,Telonemia,Telonemia_X,Telonemia_XX,Telonemia-Group-2,Telonemia-Group-2_X,Telonemia-Group-2_X_sp,100,377,heterotroph - saprotroph - parasite ,
ASV_933,Telonemia,Telonemia,Telonemia,Eukaryota,Eukaryota,Hacrobia,Telonemia,Telonemia_X,Telonemia_XX,Telonemia-Group-2,Telonemia-Group-2_X,Telonemia-Group-2_X_sp,100,378,heterotroph - saprotroph - parasite ,
ASV_236,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp,100,382,phototroph,
ASV_322,hapto,hapto,Prymnesiophyceae,Haptista,Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp,100,380,phototroph,
ASV_362,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophysiales,Dinophysiaceae,Dinophysis,Dinophysis_acuminata,100,381,phototroph,
ASV_806,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Radial-centric-basal-Coscinodiscophyceae,Rhizosolenia,Rhizosolenia_delicatula,99.739,383,phototroph,
ASV_274,MAST,MAST,MAST-4,Stramenopiles,Eukaryota,Stramenopiles,Sagenista,MAST-4,MAST-4D,MAST-4D_X,MAST-4D_XX,MAST-4D_XX_sp,100,383,heterotroph - saprotroph - parasite ,
ASV_641,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Kareniaceae,Karlodinium,Karlodinium_veneficum,99.738,381,phototroph,
ASV_345,MAST,MAST,MAST-8,Stramenopiles,Eukaryota,Stramenopiles,Sagenista,MAST-8,MAST-8A,MAST-8A_X,MAST-8A_XX,MAST-8A_XX_sp,100,387,heterotroph - saprotroph - parasite ,
